"week_end","article_date","asset","title","description","summary","publisher","url","query","query_rank","gnews_rank"
"2020-03-20","2020-03-20","TLT","Higher Treasury Yields Send a Hopeful Signal to Markets - Barron's","Higher Treasury Yields Send a Hopeful Signal to Markets Barron's","Higher Treasury Yields Send a Hopeful Signal to Markets Barron's","Barron's","https://news.google.com/rss/articles/CBMinwFBVV95cUxOSENKRFBwd3I5WkRWWFRMd040TDBUdkhFNlF0SVl0S3JaOTZmUHdzWGFfWXc4WEc0eHZIRTk4b0J1LXBYS2ZhNDJfbktpVGM4WkRUSE9yTEs0bzdzWDg1LUx1Y3N0M0pvWVlQdWhVTjZSVkNWd2wzYzFablpzTW5wWTRaaEFwOUV2S1RCbHNGVENBbHBPWVdMNnRkSnh4VGs?oc=5&hl=en-US&gl=US&ceid=US:en","Treasury yields","1","1"
"2020-03-27","2020-03-25","TLT","Negative rates come to the US: 1-month and 3-month Treasury bill yields are now below zero - CNBC","Negative rates come to the US: 1-month and 3-month Treasury bill yields are now below zero CNBC","Negative rates come to the US: 1-month and 3-month Treasury bill yields are now below zero CNBC","CNBC","https://news.google.com/rss/articles/CBMiwgFBVV95cUxNQTNtRkx4VENxMXRHeElRblBaeGJrUy03Mm92Q2dGT2daOVVJOWZGZnRFNnBiOFpxc0YtVnJwdWt3eEJzRU9XaFBXR1VBZ0F2MTZhMGM0VUk4eW9kTkVNeDRZNm9vSFFsdnU3OFlxT3ZhNjBwRi1LdWRlcW5VSWlidEM5U19vRElfQTIwYXFaSjdpYUhjMkVTZVlhTjB2V0U1WFdWS0Y5LUNMT0VfNUo5aWZDYlFUWkdVQmRiSnduX3Zrd9IBxwFBVV95cUxORXdTaDk1WlhiTDZMbjd6RnNKVWFNdklnTWRaZTZ0eXhpcDN3V2xBOHdfazVkRzBoN2U5S3pPVHN5aDNYcmlndkhlbC05QXJjNkVqcXRnVXNkLVJ5TU9FeHZZUGtkT1ByYm9wek5qZXE0V19zd19VcUg5X0RWUmpDcmJjQnFLd25ETzZpVWk2cTlDTkZsX1BYM3V3cWtucG5UWFVRX1ZUaU1sNlY2VHMtUWFEY3BRRm5Tald3eWJKYll5bUFNNGdR?oc=5&hl=en-US&gl=US&ceid=US:en","Treasury yields","1","1"
"2020-04-03","2020-04-03","TLT","What Negative Interest Rates Really Mean For You - Barron's","What Negative Interest Rates Really Mean For You Barron's","What Negative Interest Rates Really Mean For You Barron's","Barron's","https://news.google.com/rss/articles/CBMimAFBVV95cUxQOHFSakh6LVNUX3VUWU5sUGdKOXNKZGFZRVJ5U0xmM21QdmNEWTlnSmlKN3hNcUxwWGtLaVkxSW5TZTg1Vk5OLXc2MXZtRjRtTWlnOW5DY1JrV1l4c2FKQ01BTDlsN0c0cEhpRmk1ZklPYkdBLU5IUllzdlVtdHdwOFM3dlZWR2t1Tmcza2xJMFJXNzQ4QWQ1ZQ?oc=5&hl=en-US&gl=US&ceid=US:en","Treasury yields","1","1"
"2020-04-10","2020-04-06","TLT","How the Fed Managed the Treasury Yield Curve in the 1940s - Liberty Street Economics","How the Fed Managed the Treasury Yield Curve in the 1940s Liberty Street Economics","But some market participants have questioned whether something more might not be required, including possibly some form of direct yield curve control. In the first half of the 1940s the Federal Open Market Committee (FOMC) sought to manage the level and shape of the Treasury yield curve. Lessons in Yield ManagementThe FOMC’s efforts offer two lessons in yield curve management:1. The shape of the yield curve cannot be fixed independently of the volatility of interest rates and debt management policies. Large-scale open market operations may be required in the course of refixing, from time to time, the shape of the yield curve.","Liberty Street Economics","https://libertystreeteconomics.newyorkfed.org/2020/04/how-the-fed-managed-the-treasury-yield-curve-in-the-1940s/","Treasury yields","1","1"
"2020-04-17","2020-04-16","TLT","Vanguard’s Treasury Money Market Fund Closes to New Investors - Barron's","Vanguard’s Treasury Money Market Fund Closes to New Investors Barron's","Vanguard’s Treasury Money Market Fund Closes to New Investors Barron's","Barron's","https://news.google.com/rss/articles/CBMiqAFBVV95cUxNMTdPYkpEcXJrRmZURFYwRndxVmlCdDRQa3B4WC14QUMwaWVsVlZTSlNxRmpPTW44bkJrNlAwV25MN3VJemVRMEtPUVZzdEI5RnVCV0QtTzEza1dyaTFBQzZGVWxscmtGa1VYbTAtNHR6eWtTV0xUQm1oODJxOTNpa3ljaHpwdzFoZ2xuaWZBR0lKWG9NS1o0SlhaaDg1NTI3QVAzRDhEOFM?oc=5&hl=en-US&gl=US&ceid=US:en","Treasury yields","1","1"
"2020-04-24","2020-04-23","TLT","Is the US Treasury yield curve really “Mr Reliable” at predicting recessions? - Schroders","Is the US Treasury yield curve really “Mr Reliable” at predicting recessions? Schroders","Is the US Treasury yield curve really “Mr Reliable” at predicting recessions? Schroders","Schroders","https://news.google.com/rss/articles/CBMiygFBVV95cUxONFdYVTd3Yl9HMFhwellMZDNBOVd0N0FQbjI3Y21oZ0hMVl9qSVhoWElsRXdBVnB0R000Q0Fyd2N0Y3lOR205cjJ3M29leDI5RW1idVZYMVlRRV94NHFHTzY5MF9VVjRTd1VpU3NxN29Sc2Rfd1NKaXo2WHp4em5BS21oZkd5b1ZfWTMwVGwyYWpNSWIwWjVKT19NbzRWdjVpVC1vajk5dWgydWRLblZGSVZkWVpZZm1xSFZUdE5fMmRNUkNCcmgyX3R3?oc=5&hl=en-US&gl=US&ceid=US:en","Treasury yields","1","1"
"2020-05-01","2020-04-26","TLT","Taper Tantrum II? Fed's slowing Treasury purchases may boost bond yields - Reuters","Taper Tantrum II? Fed's slowing Treasury purchases may boost bond yields Reuters","Taper Tantrum II? Fed's slowing Treasury purchases may boost bond yields Reuters","Reuters","https://news.google.com/rss/articles/CBMixAFBVV95cUxNWkpCQkM5WDMwLWhTQVBjUEJseS10ajlKUHZ3OHZmSUYyOHhleUs4Z3NXQ2ZZVGVDRHRxQUNGZGVEMFVLMXJPQ0M3bDhHNDRMZmswZXVmdjBsRHdEVTVTSklQOThfVW5TUC1zcF93OWhQZ3c4U2xqdkl3UWE0RWVoWVkzYVYzU1hycXBGSllzeklIaGNLMlJuZGd3VjluejktNHNtMmJPQ0ZycENEOVVGc0N4aE0wdGFwWkpoSnZISHFlaXZM?oc=5&hl=en-US&gl=US&ceid=US:en","Treasury yields","1","3"
"2020-05-08","2020-05-07","TLT","The Decline And Fall Of Real Yields… Again - Investing.com","The Decline And Fall Of Real Yields… Again Investing.com","The Decline And Fall Of Real Yields… Again Investing.com","Investing.com","https://news.google.com/rss/articles/CBMijwFBVV95cUxPUTlwQ2MzVTE4Z3lEQ1ZtVVl2aUlNaU9tZDJxcW9OWWFqZ1VNekFETTg1Nkh2eC1tQjV4eEc5dEs5TW1wekluTXdzNklwYlBwd2d4QXI0clNBenRLbzhuY2wwNFd0SkRmeUNhMHlrU3Q0NEdOR0ZYODlVMDh1Z3JNbkRTTVZXeXREMzVTRnpoOA?oc=5&hl=en-US&gl=US&ceid=US:en","Treasury yields","1","5"
"2020-05-15","2020-05-13","TLT","Secondary bond market attracts more investors - GhanaWeb","Secondary bond market attracts more investors GhanaWeb","Secondary bond market attracts more investors GhanaWeb","GhanaWeb","https://news.google.com/rss/articles/CBMiogFBVV95cUxPbEJ3YkNPMDBrUHQ4NTJBbXBnTmQ3MDVJS21hNm0yeXNpYU5fRk1RcVhQN2dlbWIteEZ4Z2lIOUFfMTU2eDlSUzFCUlluYXdLT0F2MVB1b3FBM0FObGlDLXpUWk1yN0o2WkJMS18xZFdpM0N6bXk4S0VHTWpBQkp2VDhzVVNvZDhlWGRfRlB4Nk9qS012RG5ONFhabkx1dV94Snc?oc=5&hl=en-US&gl=US&ceid=US:en","Treasury yields","1","9"
"2020-05-22","2020-05-20","TLT","Vanguard’s $50 Billion Woman Found Winners in Bond-Market Chaos - Bloomberg.com","Vanguard’s $50 Billion Woman Found Winners in Bond-Market Chaos Bloomberg.com","Vanguard’s $50 Billion Woman Found Winners in Bond-Market Chaos Bloomberg.com","Bloomberg.com","https://news.google.com/rss/articles/CBMiswFBVV95cUxNZzhPSE52SGtMbEhBV1d0VC1aN3dJeGFzcHRCQVNLWTBmN1V5dlVfYjRDUkFwT2Y5U0lkZzVYajZDNkpGN29iTHVzeENSMXJDYlpMU1NkX1BKX2F3ZUMweUV4bl9YRG9kUGNEUkhRcmdDcUg3NW5NVFlVY1hiT3NRdzZoajR5aUFnT2QtbUVObjNJeHpNeWVCazFCN2E1V3RKVDdCRnR0MTg2cnlQenpubV9WYw?oc=5&hl=en-US&gl=US&ceid=US:en","Treasury yields","1","6"
"2020-05-29","2020-05-29","TLT","Treasury Market Liquidity and the Federal Reserve during the COVID-19 Pandemic - Liberty Street Economics","Treasury Market Liquidity and the Federal Reserve during the COVID-19 Pandemic Liberty Street Economics","Treasury Market Liquidity and the Federal Reserve during the COVID-19 Pandemic Liberty Street Economics","Liberty Street Economics","https://news.google.com/rss/articles/CBMizgFBVV95cUxPMjZlYm1KeXBhTlZRQ1VTQkVQTVJXT2tKMWRhVFFOaHR1azNRa0dZRUNoMTJXMXNLdFFmZVk4dDJGTUdVWXhMWmJWNFllSlBIakRMSmRSeUZnWTNXWmdTNENFWDU1Y3J1X2YxRDVwNzJwaDlidHBwNEtxN3p4NTVnUDFnNEY1Nnd0U05PVWVYdDcxblRYY1l6RUdtd3BJZGlDRF84bTFYTzY4Y3dmSWxDVzZwaE1WMzlLZGxSbUlxZnY2NkRMVjdOXy1ENWtjQQ?oc=5&hl=en-US&gl=US&ceid=US:en","Treasury yields","1","1"
"2020-06-05","2020-06-04","TLT","Treasury Market Smells a Rat: Steepest Yield Curve Since 2017 Despite QE - Wolf Street","Treasury Market Smells a Rat: Steepest Yield Curve Since 2017 Despite QE Wolf Street","The short-term yields are just a hair above zero, with the one-month yield at 0.13%, which makes for a curiously steep yield curve. The red line shows Treasury yields at the close today, from the one-month yield to the 30-year yield. When a yield curve steepens, it is sometimes associated with the reaction in the market to a strong economy. Yield curve control has insidious side effects. And in an inflationary scenario, yield curve control would make Treasuries as unappealing for long-term bondholders as a toxic-waste dump.","Wolf Street","https://wolfstreet.com/2020/06/04/treasury-market-smells-a-rat-steepest-yield-curve-since-2017-despite-qe/","Treasury yields","1","7"
"2020-06-12","2020-06-09","TLT","Negative Interest Rates Explained - AIER","Negative Interest Rates Explained AIER","Negative Interest Rates Explained AIER","AIER","https://news.google.com/rss/articles/CBMia0FVX3lxTE5zUDc1TmJNWmlpeEJkWndyenVKSkRULUg2NTByYXdlU2taWTVQZ0RHSzVhdTJRQVJpX29wU0JtVG9YOXA3WG45LVJxcXR1dVNGUnpNd3poamJIenJDUHdPR1ZzOHB0b3EtUl9Z?oc=5&hl=en-US&gl=US&ceid=US:en","bond yields","2","2"
"2020-06-19","2020-06-18","TLT","The 20-Year Bond Is Changing The Shape of The Yield Curve - cmegroup.com","The 20-Year Bond Is Changing The Shape of The Yield Curve cmegroup.com","The 20-Year Bond Is Changing The Shape of The Yield Curve cmegroup.com","cmegroup.com","https://news.google.com/rss/articles/CBMiugFBVV95cUxOT29aRkhnM1R6UmJWR2hGS1o2U0ZnNElBYlp0M2NrWVFmNWlqNTd0TjZVMTYyU21kWkphT2hmV0JuNUEzY0ljUVEtcHlmMHpZU0tTeGFpSlJISVNzYkRBOUJXX2JvYmdUaFNqcnk2NGc1U1FSVUMwWWM1T1JQMHlkT2pXM0pWbnR1elBXQUNKY2tCNW1CN0dlU1AyRnhlVTMxenNKaks3LUdnb1RUZE1MSTN5NnBQSUozZGc?oc=5&hl=en-US&gl=US&ceid=US:en","Treasury yields","1","2"
"2020-06-26","2020-06-22","TLT","Will yields rise due to increased issuance of Treasury bonds? Let’s get the elephant out of the room! - The Real Economy Blog","Will yields rise due to increased issuance of Treasury bonds? Let’s get the elephant out of the room! The Real Economy Blog","Apprehension expressed by economic and financial pundits about potential runaway inflation and higher interest rates in the wake of the U.S. Treasury’s recent issuance of bonds is high. Inflation, interest rate shock and a crowding out of investment do not appear to provide outsize risks to the economic outlook. The path of short-term interest rates is determined by Federal Reserve guidance and the central bank’s setting of the federal funds rate. If yields along the yield curve have become compressed, why then have 10-year yields continued to fall below the expectations for short-term rates? If issuance continues to increase, will there be enough demand to keep interest rates low?","The Real Economy Blog","https://realeconomy.rsmus.com/will-yields-rise-due-to-increased-issuance-of-treasury-bonds-lets-get-the-elephant-out-of-the-room/","Treasury yields","1","1"
"2020-07-03","2020-07-01","TLT","How Liquid Is the New 20-Year Treasury Bond? - Liberty Street Economics","How Liquid Is the New 20-Year Treasury Bond? Liberty Street Economics","Michael Fleming and Francisco RuelaOn May 20, the U.S. Department of the Treasury sold a 20-year bond for the first time since 1986. Market Liquidity Similar to that of 30-Year BondThe liquidity of the 20-year bond appears similar to that of the 30-year. In addition, the 20-year bond will be reopened twice after its initial issuance, increasing the issue’s size, and larger issues are more liquid. Reintroduction of the 20-year bond is thus just one debt management change among many this year. How to cite this post:Michael Fleming and Francisco Ruela, “How Liquid Is the New 20-Year Treasury Bond?,” Federal Reserve Bank of New York Liberty Street Economics, July 1, 2020, https://libertystreeteconomics.newyorkfed.org/2020/07/how-liquid-is-the-new-20-year-treasury-bond.html.","Liberty Street Economics","https://libertystreeteconomics.newyorkfed.org/2020/07/how-liquid-is-the-new-20-year-treasury-bond/","Treasury yields","1","1"
"2020-07-10","2020-07-06","TLT","10-year Treasury yield rises above 0.7% after better-than-expected economic data - CNBC","10-year Treasury yield rises above 0.7% after better-than-expected economic data CNBC","10-year Treasury yield rises above 0.7% after better-than-expected economic data CNBC","CNBC","https://news.google.com/rss/articles/CBMipgFBVV95cUxNRnFfYUFhY1lqa0RCeGJPMnlTSUl4SmFFTER2VjFqb1JUeVNGUEdTc0lmd1hmUWpvMllTWkpKcjNlbVBUNWdXQVpLdDBIMUtYWWVEdzNrZ3FGUWNUa2JNT2tYU19jOC1LVmJpM0IybnMzeEw2djZKcFY2Z0xhTXFYdVZRRE12SHBHNUFmdV9aNUlDZ1BCNmhfN21Ba1pqcnFhbm5BVF930gGrAUFVX3lxTE5oOE0xcEw2X3VBeGUzMEtPRVlndVpaZUJPeDBGSTFnRVd4UUVSRVFBWWE0VUtyNnN4dDd0aXo3N21kRmhyaTRVLXJyUlVpQkVYcFozc0QySjJLclQzQ21yd1d1UHBIT0hpNnQyd196cURGN2xIRm1Db0lyTmhXSWdhQnpDVmtQUmdsbEtESXFBa0Rza1RxM2ZGQkF2eTBCSk9UNDdIcmktX29fWQ?oc=5&hl=en-US&gl=US&ceid=US:en","Treasury yields","1","1"
"2020-07-17","2020-07-16","TLT","Mortgage Rates Not Matching Declines in Treasury Yields - Federal Reserve Bank of St. Louis","Mortgage Rates Not Matching Declines in Treasury Yields Federal Reserve Bank of St. Louis","Mortgage Rates Not Matching Declines in Treasury Yields Federal Reserve Bank of St. Louis","Federal Reserve Bank of St. Louis","https://news.google.com/rss/articles/CBMiqwFBVV95cUxQSFhqbFhZaThzSEk3SE1nUXRCdlg2RUI2RThIUTU3bmhhTzdpbTlacTI1VzNjN3JUSGRISHpiRXIxaW5MTE43UUE4X1MxaDRZS3BXelBaVjZjUXJTX1l4blBtdGlCT3BFTE9JWHNZMzhhai1udDJDcFRVcFN6ZFpRbFJvQklLZjl6ai1FZmlyRUtjN0lubGpsOEJlZTlraWFtTTVvaUlsUU12VmM?oc=5&hl=en-US&gl=US&ceid=US:en","Treasury yields","1","1"
"2020-07-24","2020-07-23","TLT","U.S. Bond Markets Are Driving Force Behind the New Gold Rush - Bloomberg.com","U.S. Bond Markets Are Driving Force Behind the New Gold Rush Bloomberg.com","U.S. Bond Markets Are Driving Force Behind the New Gold Rush Bloomberg.com","Bloomberg.com","https://news.google.com/rss/articles/CBMiswFBVV95cUxQTk85akozdnM3OXFOSndKNUN0dmRVRmsyODdXcV9TT2cyR0FuRFBObk10V1ZyTzhHSEk2dGgyVF96cGxnMEo2aTdNOVJsV3NUejV1X1dWZnQ4N0g2Si1UVTBkbWt4cEhqTERtYnNnVEQyTkd4NEFCR0ZCZ1Fkb095bkpBUFJ3U2NsWVNSRmNQMnpqaWtUMF9vSFJoOHdNdmk1N3U5U1poVDhfdmdvRzBFMFpnQQ?oc=5&hl=en-US&gl=US&ceid=US:en","Treasury yields","1","2"
"2020-07-31","2020-07-27","TLT","Bulletin – September 2020 Finance Government Bond Market Functioning and COVID-19 - Reserve Bank of Australia","Bulletin – September 2020 Finance Government Bond Market Functioning and COVID-19 Reserve Bank of Australia","Bulletin – September 2020 Finance Government Bond Market Functioning and COVID-19 Reserve Bank of Australia","Reserve Bank of Australia","https://news.google.com/rss/articles/CBMiqgFBVV95cUxPLWx0Y1FGYV9OcUhaM2Y0QUZ5SXJOclJEaUlqS3hEbk5iT0l1dWctYkxhMU8xRndZdFBpYnA4SVBWOFRIajhlUF9NRUM4WW1fbFZPdFpFUHEyVFBfSWFlUjVRcUc2VFk2ejhqRlRudEhYOElIWEZXQWRGSlBWSWlFSUVmZHVhVWxaUFBhX3hwTUJ0aU9RY045UGlQLTZXYWtTQ0lCSHF6a0REZw?oc=5&hl=en-US&gl=US&ceid=US:en","Treasury yields","1","2"
"2020-08-07","2020-08-04","TLT","Why This Junk Bond ETF Is Relevant Right Now - ETF Trends","Why This Junk Bond ETF Is Relevant Right Now ETF Trends","High-yield corporate bonds set a blistering pace in July, but with August here, investors may want to take a more conservative approach to the asset class with the FlexShares High Yield Value-Scored Bond Index Fund (NYSEArca: HYGV). “The high-yield bond market returned 4.8% in July, its best monthly performance since the 6% monthly return in October 2011.”A Good Time for HYGVSpecifically, high-yield bonds, like their names suggest, provide opportunities for enhanced yields. Since 1994, the high yield bond market has exhibited an average spread of 509 basis points above Treasuries. In other words, not only did Treasury yields fall as that market rallied, but yields on junk bonds fell further, reports Barron’s. The underlying index reflects the performance of a broad universe of U.S.-dollar denominated high yield corporate bonds that seek a higher yield than the overall high yield corporat","ETF Trends","https://www.etftrends.com/multi-asset-content-hub/why-this-junk-bond-etf-is-relevant-right-now/","Treasury yields","1","2"
"2020-08-14","2020-08-13","TLT","Treasury yields rise slightly after better-than-expected jobless claims - CNBC","Treasury yields rise slightly after better-than-expected jobless claims CNBC","Treasury yields rise slightly after better-than-expected jobless claims CNBC","CNBC","https://news.google.com/rss/articles/CBMiogFBVV95cUxOQWJBX3FWZ19XWUEtUVRvek9fYnVUQi1PRXo2YkJYcnlwOWpKSE1ETkRvMElIX3p6RFZUY1dkZ1JtQUtiZzJ2U2wza2k0cnF6ZDQxTU1Wc0RDWmRIZWh3ak93bFB4bjV0VkRxeUNqX2cwRjVZR1h6YzRWenZJV2tIS0s0TGswZ3d5VkdGTzZ5bTRpeUVXdUttQ1g0azh3ZFhQNnfSAacBQVVfeXFMUHpBdWlPUDJHeUczNDVYRmVqQU9mUGIyRHlRM1RNaDFkMUxMVVpuY1l6RzFYLVJ2c2kzbjU1UnNtWFVYSmEwVTl0bHVmZEMycjJXM244cGRZamd0UGpCV3F6bnA4allxcWY2N1dXdk83d0NubWFESVNPXzQ4TnRzN3N5Z0MzekJRcGZZMFRJajRkTUVvXzkwQXJscUtSTlI2bFhIQVYxQ2M?oc=5&hl=en-US&gl=US&ceid=US:en","Treasury yields","1","2"
"2020-08-21","2020-08-17","TLT","Emerging Bond Markets and COVID-19: Evidence from Mexico - Federal Reserve Bank of San Francisco","Emerging Bond Markets and COVID-19: Evidence from Mexico Federal Reserve Bank of San Francisco","In this Letter, we analyze the risks to government bond financing in Mexico, which is a leading emerging economy that typically makes up 10–13% of emerging market bond indexes. Analyzing term premiums in Mexican bond prices reveals similar increases in borrowing costs beyond those predicted by historical relationships. However, earlier episodes of elevated bond risk premiums did not give rise to any sudden stops in capital flows to Mexico. ConclusionThe COVID-19 pandemic has raised concerns about the ability of emerging market governments to borrow in domestic government bond markets on reasonable terms. Further analysis would be required to determine whether other emerging bond markets have faced similar effects since the onset of the pandemic.","Federal Reserve Bank of San Francisco","https://www.frbsf.org/research-and-insights/publications/economic-letter/2020/08/emerging-bond-markets-and-covid-19-evidence-from-mexico/","bond yields","2","1"
"2020-08-28","2020-08-26","TLT","Factors Supporting Gold Price Remain as ETFs Add Holdings and Low Yields Persist - Action Forex","Factors Supporting Gold Price Remain as ETFs Add Holdings and Low Yields Persist Action Forex","Gold price has corrected about -7% over the past weeks, after making a record high of US$ 2060/oz earlier in the month. In this article, we reveal the persistently strong positive correlation between gold ETF holdings and gold price. Discussion on gold price has been concentrated on its relationship with US Treasury and US dollar, many have ignored the strong and long-lasting correlation between gold ETF holdings and gold price. As indicated in the chart below, gold ETF holdings peaked at 81M oz on July 22. Persistent low yield environment would remain supportive of gold price, given the strong strong negative correlation between.","Action Forex","https://www.actionforex.com/action-insight/oil-n-gold/321596-factors-supporting-gold-price-remain-as-etfs-add-holdings-and-low-yields-persist/","Treasury yields","1","7"
"2020-09-04","2020-08-31","TLT","THE RATIONAL INVESTOR: High-yield bonds are risky for conservative investors - Sarasota Herald-Tribune","THE RATIONAL INVESTOR: High-yield bonds are risky for conservative investors Sarasota Herald-Tribune","THE RATIONAL INVESTOR: High-yield bonds are risky for conservative investors Sarasota Herald-Tribune","Sarasota Herald-Tribune","https://news.google.com/rss/articles/CBMi1AFBVV95cUxQNzlOQXA1TzhvN0RqUkMzN0VZOUM4RW9YVHZBWVNfTTU3bFNmNjFuRVdIU0xjLThIRU1IaXdRdWNXUHp3eVBOUE5PMTNZVW55TkJ0eG85d213R0tMQUdvbGhBcUF5VW1IdVNzeDN2NHBYcjFHUUFxQnpjTzM4M3pFTmh6a2QyaWNtRURad3FRaS16TTJwTkV3ejBzUjk3cWp6YzF3WDhnbFNUZl9WRzItSmdSR2dLWFl4a3F5eFdyN0hyems5NlEyYzJmMXBpNk9YZk16Sg?oc=5&hl=en-US&gl=US&ceid=US:en","Treasury yields","1","3"
"2020-09-11","2020-09-07","TLT","Relative value strategies in fixed income: PGIM’s Schiller on seeking catalysts - Investment Magazine","Relative value strategies in fixed income: PGIM’s Schiller on seeking catalysts Investment Magazine","Relative value strategies in fixed income: PGIM’s Schiller on seeking catalysts Investment Magazine","Investment Magazine","https://news.google.com/rss/articles/CBMiwgFBVV95cUxQWGI5YjVRTk9obFhPNXc2dFFhcUhQUzM4OEFBU2d3RzVIVVdVUFFXTVZ6d1ppd05Cb2x6ejIxdkdSU2g3VFNMbGdVZzVySkdlcm5uaktjX0NQVDVyaWtYZ21DbmxNMG9WcUFxQVN0VEtJU2IwLVd1ZXdDWDFiQzlvZTNnOHhJVDhZemt4ZkxRWGJGN2M3QWhFZEJ4NU5tSjJuMmxhVkx2czN6c0o3WG4zRkxnbGNXTWNjSmFyVnZXdDVjZw?oc=5&hl=en-US&gl=US&ceid=US:en","Treasury yields","1","8"
"2020-09-18","2020-09-15","TLT","Historically Low 10-Year Treasury Yields Show Ongoing Challenges for Public Pensions - Reason Foundation","Historically Low 10-Year Treasury Yields Show Ongoing Challenges for Public Pensions Reason Foundation","Historically Low 10-Year Treasury Yields Show Ongoing Challenges for Public Pensions Reason Foundation","Reason Foundation","https://news.google.com/rss/articles/CBMipAFBVV95cUxPXzRjSEU1c2xjX2VtbS02SHRIN1FnZ3N6Sy05bFhNWDF6NVpEdTdYZy12WlN0VXVDZ1Z2Wk9UY01VTm5XTlFCVjlRdW1NVEJKdkhOeHVVN3N0bVdrVmtaalhWYm0yUmRpWjQzRkJyT01GZW9YeEdwTk0ySnVZQnBsMy1HREZvQWstZU82UFlhcDBicEFXakxQSmpFT1QtbVBYdUNkXw?oc=5&hl=en-US&gl=US&ceid=US:en","Treasury yields","1","1"
"2020-09-25","2020-09-24","TLT","US bond yield slips to 0.67pc - The Standard (HK)","US bond yield slips to 0.67pc The Standard (HK)","US bond yield slips to 0.67pc The Standard (HK)","The Standard (HK)","https://news.google.com/rss/articles/CBMiigFBVV95cUxPM29fY09BcnpqV1BPWU42Ri1QazdmZFl6bnNCLXIxOHFJclMzYXcwV20tVVJEYmFSOHB3WUVPNUwxcXBzSUxONmdPT3h3YjhTeWwtakhSTUtRUy1FVm96UDViM3d0dWdsZ1FTNGJyZm9Bb3FhZ3FDaEFfVjZNRGh1OVhKdjBwTFA3V3c?oc=5&hl=en-US&gl=US&ceid=US:en","Treasury yields","1","6"
"2020-10-02","2020-09-30","TLT","CHART OF THE DAY: What story is the high-yield bond market telling us? - The Real Economy Blog","CHART OF THE DAY: What story is the high-yield bond market telling us? The Real Economy Blog","Changes in stock and high-yield bond valuation levels have diverged since the start of September, a shift after largely tracking each other since the beginning of 2020. Stocks reached a peak in early September and have since returned four straight weeks of decline through the end of last week. Although yields are starting to creep up, which would bring down valuations, high-yield bonds have held up so far. Should the stock market continue to struggle, it is possible that valuation levels in the high-yield bond market would be due for some adjustment. For more information on how the coronavirus is affecting midsize businesses, please visit the RSM Coronavirus Resource Center.","The Real Economy Blog","https://realeconomy.rsmus.com/chart-of-the-day-what-story-is-the-high-yield-bond-market-telling-us/","bond yields","2","10"
"2020-10-09","2020-10-05","TLT","Gold eases from 2-week high as U.S. Treasury yields climb - CNBC","Gold eases from 2-week high as U.S. Treasury yields climb CNBC","Gold eases from 2-week high as U.S. Treasury yields climb CNBC","CNBC","https://news.google.com/rss/articles/CBMiowFBVV95cUxNcXdoS3VaUzlUdHptRnpweTZtUk11Nmo2N3oycENsZ2JTTHJUQ2F2VHg0SmN6NENsMHpqbFhDdDN2NVliYXFGNXZiaEVXRGg4bnVPRGlEZ1ZFUVZKRnlYc0pjdzFUQ2I3VHh5eExKbkxsdjFwV2JmNG0wR3hHdTFpbDloZVd0SWRxZ21HdGRpODAyb1Fkd2ZoRFZYb1hLOWZXODNR0gGoAUFVX3lxTE5WX3RXejNIYXZmb0JzTnR1b1MxUnE5LVRrWllMNFVTNW43STQ5aUgwN0RrSXdKUjNpWnByR0MySTE3TU1hN042S2U3aTBJdkQyS3YyeFpQTmhqQ3B2OUpIMWtrbFZNelJSazVWRHhNVUJJTmVRMlQwWDQtNFMwTFlhOHlEdGxKZTZVNzV4NmxXV3lPWEE4ZlJXYkJ6Z2JITGVhbmpoZi1ZSg?oc=5&hl=en-US&gl=US&ceid=US:en","Treasury yields","1","1"
"2020-10-16","2020-10-13","TLT","Why Was There a Treasury Bond Crisis amid the COVID-19 Stock Market Crash? - The University of Chicago Booth School of Business","Why Was There a Treasury Bond Crisis amid the COVID-19 Stock Market Crash? The University of Chicago Booth School of Business","Why Was There a Treasury Bond Crisis amid the COVID-19 Stock Market Crash? The University of Chicago Booth School of Business","The University of Chicago Booth School of Business","https://news.google.com/rss/articles/CBMipgFBVV95cUxQNmJYSjBQUTJZdHh2WTRzMGtoMzcyRnhPd3lla1JYN09rdVpqNWFGdlE1RURkNm9mckh3cHFvQmpManFma2ZTbGpqUjBRU1ZIbWJpTGJEMnNzZ3lKa0VkR3hIc3gyaU9pZEFPanJVLXY2eTBMcjI2RHBfWE1yMmZLdlZOcVJia2hxTFJsRDlZVmh3a09vMHNWMEl3OE1fY2hINV93a1hB?oc=5&hl=en-US&gl=US&ceid=US:en","Treasury yields","1","1"
"2020-10-23","2020-10-22","TLT","US Treasury yields drop - The Standard (HK)","US Treasury yields drop The Standard (HK)","US Treasury yields drop The Standard (HK)","The Standard (HK)","https://news.google.com/rss/articles/CBMigwFBVV95cUxOWDNBakFPRGh1d3dzNHpDR05XQ0txWFVFRXRtd3VQUkFoQkx3RE45UVlYdG1OZWg3dEhvVmVuaDd4bmh1LUdjVk5HekNzT1NkTnI4Nk1RaXdiemNKN0RrZlhHdXN1NTB6WjZRT1UyYUgxal9xVGgyLWJBUWxaSl9Oa3ZQRQ?oc=5&hl=en-US&gl=US&ceid=US:en","Treasury yields","1","3"
