agreement_level,sentence,label,source
all_agree,"At first , Solteq 's services to companies operating in the St. Petersburg area will include maintenance and material management systems and data collection solutions .",neutral,huggingface_takala_financial_phrasebank
all_agree,Autotank Group is part of Aspo 's Systems Division .,neutral,huggingface_takala_financial_phrasebank
all_agree,"Before FKI , John Jiang has worked in several general manager or senior business consultant positions for international companies in China .",neutral,huggingface_takala_financial_phrasebank
all_agree,"Bids or offers include at least 1,000 shares and the value of the shares must correspond to at least EUR4 ,000 .",neutral,huggingface_takala_financial_phrasebank
all_agree,"CapMan said the deal 's effect on its cash flow for 2009 totals EUR3 .4 m , but the transaction would not affect its financial results for 2009 as it was executed at fair value .",neutral,huggingface_takala_financial_phrasebank
all_agree,Catalysts segment includes refinery catalysts and polyolefin catalysts product categories .,neutral,huggingface_takala_financial_phrasebank
all_agree,"Componenta is a metal sector company with international operations and production plants located in Finland , the Netherlands , Sweden and Turkey .",neutral,huggingface_takala_financial_phrasebank
all_agree,"Consisting of seven interconnected units , Mega Image 's logistics center will be 347 metres in length and 12 metres in height .",neutral,huggingface_takala_financial_phrasebank
all_agree,"Construction work on the Helsinki Music Centre is to start this autumn , with the total cost of the project estimated at 140 million euros .",neutral,huggingface_takala_financial_phrasebank
all_agree,COPYRIGHT AFX News and AFX Financial News Logo are registered trademarks of AFX News Limited,neutral,huggingface_takala_financial_phrasebank
all_agree,"Cramo , headquartered in Vantaa , Finland , rents construction machinery and equipment , as well as rents and sells modular space .",neutral,huggingface_takala_financial_phrasebank
all_agree,Currency conversions are based on exchange rates at the time of the deal .,neutral,huggingface_takala_financial_phrasebank
all_agree,"Currently the Terminator lures are produced in a subcontract facility in Mexico but the manufacturing will be transferred to Rapala 's factory in Shenzhen , China .",neutral,huggingface_takala_financial_phrasebank
all_agree,"Destia Oy is a Finnish infrastructure and construction service company building , maintaining and designing traffic routes , industrial and traffic environments , but also complete living environments .",neutral,huggingface_takala_financial_phrasebank
all_agree,"Digia will also set up two subsidiaries , Digia Norway AS and Digia USA Inc. .",neutral,huggingface_takala_financial_phrasebank
all_agree,Each share is entitled to one vote .,neutral,huggingface_takala_financial_phrasebank
all_agree,Each year the dividend is deducted from the subscription price .,neutral,huggingface_takala_financial_phrasebank
all_agree,Earnings per share EPS amounted to EUR0 .01 .,neutral,huggingface_takala_financial_phrasebank
all_agree,Elcoteq has a global network of After Market Service sites which have a long experience in serving Consumer Electronics and Systems Solutions customers .,neutral,huggingface_takala_financial_phrasebank
all_agree,Elcoteq SE is listed on the Nasdaq OMX Helsinki Ltd. .,neutral,huggingface_takala_financial_phrasebank
all_agree,Electronic versions require 24-48 hours as each copy is customized to the client with digital controls and custom watermarks .,neutral,huggingface_takala_financial_phrasebank
all_agree,"Elisa Corporation will disclose its financial statements for 2006 on Thursday , 8 February 2007 .",neutral,huggingface_takala_financial_phrasebank
all_agree,"Erkki Jarvinen , President of Rautakirja and the head of the Sanoma Trade division , will leave his current tasks in spring 2009 for a similar position outside the Sanoma Group .",neutral,huggingface_takala_financial_phrasebank
all_agree,"Ethanol would be made from barley , and production could start in 2008 .",neutral,huggingface_takala_financial_phrasebank
all_agree,"EXEL COMPOSITES IN BRIEF Exel Composites is a technology company which designs , manufactures and markets composite profiles and tubes for industrial applications .",neutral,huggingface_takala_financial_phrasebank
all_agree,Exel is headquartered in Mantyharju in Finland .,neutral,huggingface_takala_financial_phrasebank
all_agree,Fancy Dans on the move FAB Glasgow gift and interiors store Fancy Dans is moving !,neutral,huggingface_takala_financial_phrasebank
all_agree,"Financial Statements include the consolidated financial statements of the Group , the Board of Directors ' Report , the Auditors ' Report and the Corporate Governance Statement .",neutral,huggingface_takala_financial_phrasebank
all_agree,"FinancialWire tm is not a press release service , and receives no compensation for its news , opinions or distributions .",neutral,huggingface_takala_financial_phrasebank
all_agree,Finnish Bank of +àland will launch its long-term pension savings account at the beginning of June 2010 .,neutral,huggingface_takala_financial_phrasebank
all_agree,"Finnish Sampo-Rosenlew manufactures approximately seven forest machines monthly , and about half of machines are exported .",neutral,huggingface_takala_financial_phrasebank
all_agree,Finnlines has six ships under construction in China with deliveries scheduled between the first quarter of 2011 and the final quarter of 2012 .,neutral,huggingface_takala_financial_phrasebank
all_agree,Finnlines will announce in week 17 of 2006 what measures it will take to tackle the situation .,neutral,huggingface_takala_financial_phrasebank
all_agree,"Following the issue , the new shares will constitute 10 percent of the firm 's capital .",neutral,huggingface_takala_financial_phrasebank
all_agree,"Founded in 1923 , Finnair is one of the world 's oldest airlines and flies to 60 destinations with a fleet of 63 aircraft , employing 9,500 people .",neutral,huggingface_takala_financial_phrasebank
all_agree,"Glaston 's share GLA1V is listed on the NASDAQ OMX Helsinki , Mid Cap List .",neutral,huggingface_takala_financial_phrasebank
all_agree,Grounds for the notification : Tiimari Plc 12/30/2010 issued Capital Convertible Loan allocation decision by the Board on 01/31/2011 .,neutral,huggingface_takala_financial_phrasebank
all_agree,GyPSii service supports ten different languages including Korean and Russian .,neutral,huggingface_takala_financial_phrasebank
all_agree,He confirmed his view on July 6 .,neutral,huggingface_takala_financial_phrasebank
all_agree,"However , the offering will probably not be made at the current valuation , which partly derives from the deal in which the company was merged into a stock market shell .",neutral,huggingface_takala_financial_phrasebank
all_agree,"HUHTAMAKI OYJ STOCK EXCHANGE RELEASE , 16.9.2008 AT 13.32 Huhtamaki 's Capital Markets Day for institutional investors and analysts is held in Espoo , September 16 , 2008 starting at 13.30 pm Finnish time .",neutral,huggingface_takala_financial_phrasebank
all_agree,"If Honkarakenne starts production there , it will need a partner for sawmill operations .",neutral,huggingface_takala_financial_phrasebank
all_agree,"In addition to the Tulikivi Corporation , he is also currently a member of the Board of the following companies : Altia Corporation , J+ñrvi-Suomen Portti Osuuskunta , Osuuskunta KPY , Profile Vehicles Oy and Voimatel Oy .",neutral,huggingface_takala_financial_phrasebank
all_agree,"In future , the plant will focus on the production of flange profiles for wind farm towers .",neutral,huggingface_takala_financial_phrasebank
all_agree,"Incap Corporation Stock Exchange Announcement 29 April 2010 at 1 p.m. INVITATION TO A NEWS CONFERENCE ON INCAP 'S INTERIM REPORT Q1-2010 Incap will publish its interim report for January-March 2010 on Wednesday , 5 May 2010 .",neutral,huggingface_takala_financial_phrasebank
all_agree,IonPhasE 's second major owner is venture capital firm Aura Capital .,neutral,huggingface_takala_financial_phrasebank
all_agree,"Iso Omena is based in the Matinkyla district of the southern part of the city of Espoo , southern Finland .",neutral,huggingface_takala_financial_phrasebank
all_agree,"ITG 's share in the deal is estimated at some 500,000 euro $ 627,000 .",neutral,huggingface_takala_financial_phrasebank
all_agree,"Its customers include local companies Slo Oy , Kiilto Oy , Toptronics Oy , Normark Suomi Oy , Pellonpaja Oy and Mansner Oy .",neutral,huggingface_takala_financial_phrasebank
all_agree,"Jensen , Njastein and Mike Critch , the head of Dovre North America business unit , will report to Toivola .",neutral,huggingface_takala_financial_phrasebank
all_agree,"Kemira , headquartered in Helsinki , Finland , is an international chemicals group comprising the business areas Kemira Pulp & Paper , Kemira Water , Kemira Specialty and Kemira Coatings .",neutral,huggingface_takala_financial_phrasebank
all_agree,Kemira 's partner in the project is St. Petersburg Water Works .,neutral,huggingface_takala_financial_phrasebank
all_agree,KONE is listed on the Nordic Exchange in Helsinki .,neutral,huggingface_takala_financial_phrasebank
all_agree,"L&T is operative in Finland , Sweden , Latvia , Russia and Norway .",neutral,huggingface_takala_financial_phrasebank
all_agree,Latvia 's Stockmann shopping mall is a subsidiary of Finland 's Stockmann Plc. .,neutral,huggingface_takala_financial_phrasebank
all_agree,"LEED is an internationally recognized green building certification system , developed by the U.S. Green Building Council .",neutral,huggingface_takala_financial_phrasebank
all_agree,"China Unicom , NYSE : CHU , HKSE : 0762 , and SHSE : 600050 , the second largest mobile carrier in the country .",neutral,huggingface_takala_financial_phrasebank
all_agree,"Metsa-Botnia will finance the payment of dividends , the repayment of capital and the repurchase of its own shares with the funds deriving from its divestment of the Uruguay operations , and shares in Pohjolan Voima , and by utilising its existing financing facilities .",neutral,huggingface_takala_financial_phrasebank
all_agree,Metso 's delivery will include a complete coated board line with related air systems and two winders .,neutral,huggingface_takala_financial_phrasebank
all_agree,Most of the dividend will go to the Grimaldi family .,neutral,huggingface_takala_financial_phrasebank
all_agree,Neste Shipping is the most likely to remain Finnish as the oil sector and its transports are significant for emergency supply .,neutral,huggingface_takala_financial_phrasebank
all_agree,Net investment income,neutral,huggingface_takala_financial_phrasebank
all_agree,"no compensation for its news , opinions or distributions .",neutral,huggingface_takala_financial_phrasebank
all_agree,No financial details were disclosed .,neutral,huggingface_takala_financial_phrasebank
all_agree,"Of the company 's net sales , 38 % was acquired in Finland , 21 % in other European countries , 40 % in Asia , and 1 % in the US .",neutral,huggingface_takala_financial_phrasebank
all_agree,Officials did not disclose the contract value .,neutral,huggingface_takala_financial_phrasebank
all_agree,Otherwise the situation is under control .,neutral,huggingface_takala_financial_phrasebank
all_agree,"Our customers come from the following countries : UK , USA , Spain , France , Italy , Germany , China , Hong Kong , Sweden , Norway , Netherlands , Austria , Belgium , Switzerland , Czech Republic , Finland , Canada , Russia , Ukraine , Denmark , Ireland , South Korea and Liechtenstein .",neutral,huggingface_takala_financial_phrasebank
all_agree,"Our customers come from the following countries : UK , USA , Spain , France , Italy , Germany , China , Sweden , Norway , Netherlands , Austria , Belgium , Switzerland , Czech Republic , Serbia , Finland , Canada , Russia , Ukraine , Portugal , Denmark , Ireland , South Korea , Estonia and Liechtenstein .",neutral,huggingface_takala_financial_phrasebank
all_agree,"Paychex has more than 100 offices serving approximately 554,000 payroll clients nationwide as of May 31 , 2009 .",neutral,huggingface_takala_financial_phrasebank
all_agree,Payment of shares shall be effected on subscription .,neutral,huggingface_takala_financial_phrasebank
all_agree,"PCS Digital Guatemala has been using Tecnomen 's prepaid system in Telgua fixed networks as well as code division multiple access , or CDMA , and global system for mobile communication , or GSM , since 2003 .",neutral,huggingface_takala_financial_phrasebank
all_agree,"Poyry is a global consulting and engineering firm focusing on the energy , forest industry and infrastructure & environment sectors .",neutral,huggingface_takala_financial_phrasebank
all_agree,Production is scheduled to start by the end of April 2007 .,neutral,huggingface_takala_financial_phrasebank
all_agree,"Published by Globes online , Israel business news - www.globes-online.com - on November 16 , 2009 -® Copyright of Globes Publisher Itonut 1983 Ltd. 2009",neutral,huggingface_takala_financial_phrasebank
all_agree,Ramirent Finland is the domestic unit of machinery rental company Ramirent Oyj HEL : RMR1V .,neutral,huggingface_takala_financial_phrasebank
all_agree,Raute is listed on the Nordic exchange in Helsinki .,neutral,huggingface_takala_financial_phrasebank
all_agree,Registration is required .,neutral,huggingface_takala_financial_phrasebank
all_agree,Related links : Flexiblebaseloadoperation TheWartsila32generating set Gasconversions This is the shorter of two versions of this press release .,neutral,huggingface_takala_financial_phrasebank
all_agree,"rosendal at outotec.com Eila Paatela , Vice President - Corporate Communications tel. +358 20 529 2004 , +358 400 817198 e-mail eila .",neutral,huggingface_takala_financial_phrasebank
all_agree,Runway Visual Range is a calculated assessment of the distance that a pilot can see down a runway .,neutral,huggingface_takala_financial_phrasebank
all_agree,"Salcomp 's charger manufacturing plant in India is located in the Nokia Telecom Park in the state of Tamil Nadu , in the eastern part of India .",neutral,huggingface_takala_financial_phrasebank
all_agree,Saunalahti is a part of the Elisa group .,neutral,huggingface_takala_financial_phrasebank
all_agree,"says Brian Burton , Head of IT Security , Vodafone UK .",neutral,huggingface_takala_financial_phrasebank
all_agree,"Seller is the Finnish Elcoteq Group , the largest European electronics manufacturing services company .",neutral,huggingface_takala_financial_phrasebank
all_agree,Solteq Plc ANNOUNCEMENT 16.12.2010 SHARE REPURCHASE 16.12.2010 In the Helsinki Stock Exchange Solteq Plc now holds a total of 486.969 shares including the shares repurchased on 16.12.2010 .,neutral,huggingface_takala_financial_phrasebank
all_agree,"Some of the most recent technology deliveries include refinery technology to Anrak Aluminium , an iron ore pelletizing plant to Tata Steel and iron ore sintering plants to Bhushan Steel .",neutral,huggingface_takala_financial_phrasebank
all_agree,"SRV will also build an aqua park with wellness area , a restaurant and a multifunctional ice arena .",neutral,huggingface_takala_financial_phrasebank
all_agree,"SSH Communications Security Corporation is headquartered in Helsinki , Finland .",neutral,huggingface_takala_financial_phrasebank
all_agree,"SSH Communications Security Corporation is headquartered in Helsinki , Finland .",neutral,huggingface_takala_financial_phrasebank
all_agree,"Steek , which was set up in 2002 , is based in Bordeaux , southwestern France .",neutral,huggingface_takala_financial_phrasebank
all_agree,"STOCKMANN plc COMPANY ANNOUNCEMENT February 20 , 2007 , at 13.40 An annual summary of Stockmann 's stock exchange and financial press releases in 2006 is available on the company 's website at the address www.stockmann.com .",neutral,huggingface_takala_financial_phrasebank
all_agree,"Sullivan said some of the boards `` really involve a lot of work , and people should get paid for their time . ''",neutral,huggingface_takala_financial_phrasebank
all_agree,Suomen Paikallissanomat Oy is part of Alma Media Group and it currently publishes 15 local newspapers across Finland .,neutral,huggingface_takala_financial_phrasebank
all_agree,Talvivaara is listed on the London Stock Exchange Main Market and NASDAQ OMX Helsinki and is included in the FTSE 250 Index .,neutral,huggingface_takala_financial_phrasebank
all_agree,"Tecnotree 's convergent charging solution includes functionality for prepaid and post-paid billing , charging and rating of voice calls , video calls and raw data traffic for both mobile and fixed networks .",neutral,huggingface_takala_financial_phrasebank
all_agree,Teleste has some 30 offices worldwide and is listed on the Nordic Exchange in Helsinki .,neutral,huggingface_takala_financial_phrasebank
all_agree,Teleste was set up in 1954 and is divided into Broadband Cable Networks and Video Networks business areas .,neutral,huggingface_takala_financial_phrasebank
all_agree,"The 2500-passenger ferry will have dimensions of 185 m length overall , 170 m length between perpendiculars , 27.70 m breadth and 6.55 m design draught .",neutral,huggingface_takala_financial_phrasebank
all_agree,"The acquisition does not have to be from the frozen foods or fish sector , as long as it has synergies with L+ñnnen Tehtaat 's other businesses .",neutral,huggingface_takala_financial_phrasebank
all_agree,The acquisition price was not disclosed .,neutral,huggingface_takala_financial_phrasebank
all_agree,The aforementioned shareholders have informed that they will propose to the Annual General Meeting that the number of members of the Board of Directors shall be five and that besides the present members of the Board of Directors also Mr Lassi Noponen shall be elected to the Board of Directors .,neutral,huggingface_takala_financial_phrasebank
all_agree,"The aim of the CEO 's Q&A sessions is to give further clarity on information , which has been made public already earlier .",neutral,huggingface_takala_financial_phrasebank
all_agree,The Board of Directors was authorized to decide on other terms of the share issue .,neutral,huggingface_takala_financial_phrasebank
all_agree,The bridge will be 1.2 km long and is located between Anasmotet by the road E20 and the new traffic junction in Marieholm by the road E45 .,neutral,huggingface_takala_financial_phrasebank
all_agree,"The buildings , with about 40 condominiums each , will be built in 4 or 5 stages .",neutral,huggingface_takala_financial_phrasebank
all_agree,"The business area has operations in Finland , Sweden , Denmark , Estonia , Latvia and Lithuania .",neutral,huggingface_takala_financial_phrasebank
all_agree,The capital structure of Solidium may be complemented by other financial instruments in the future .,neutral,huggingface_takala_financial_phrasebank
all_agree,The company has some 410 employees and an annual turnover of EUR65 .4 m. Vaahto Group is listed on the Nordic Exchange in Helsinki .,neutral,huggingface_takala_financial_phrasebank
all_agree,"The company is also seeking possibilities to relocate the Luumaki personnel , some 50 people , to other UPM mills .",neutral,huggingface_takala_financial_phrasebank
all_agree,"The company offers payroll services , including payroll processing , payroll tax administration , and employee pay services , including direct deposit , check signing , and Readychex .",neutral,huggingface_takala_financial_phrasebank
all_agree,"The company operates its business through two reportable segments , including Banking and Investment Services , and Non-Life Insurance .",neutral,huggingface_takala_financial_phrasebank
all_agree,The company 's board of directors has proposed a dividend of EUR0 .12 per share for 2006 .,neutral,huggingface_takala_financial_phrasebank
all_agree,The company 's board of directors will propose a dividend of EUR 0.14 for 2008 at the annual general meeting .,neutral,huggingface_takala_financial_phrasebank
all_agree,"The company 's plant in Russia will continue to make tyres for its near markets , while the plant in Nokia in Finland will manufacture tyres for other markets .",neutral,huggingface_takala_financial_phrasebank
all_agree,The company 's share is listed in the Mid Cap segment of the NASDAQ OMX Helsinki .,neutral,huggingface_takala_financial_phrasebank
all_agree,The company 's share is quoted on NASDAQ OMX Helsinki Rautaruukki Oyj : RTRKS .,neutral,huggingface_takala_financial_phrasebank
all_agree,The company then said it will focus its resources on clinical research .,neutral,huggingface_takala_financial_phrasebank
all_agree,The Company turnover amounted to MEUR 27.9 in 2007 .,neutral,huggingface_takala_financial_phrasebank
all_agree,The company website is www.ahlstrom.com .,neutral,huggingface_takala_financial_phrasebank
all_agree,The company will be part of Teleste 's Video and Broadband Solutions business area .,neutral,huggingface_takala_financial_phrasebank
all_agree,"The company will publish its financial statement for 2008 on February 25 , 2009 .",neutral,huggingface_takala_financial_phrasebank
all_agree,The company will release its 2010 results on 11 February 2011 .,neutral,huggingface_takala_financial_phrasebank
all_agree,The continued operations mean the structure after the restructuring of the Aspocomp group including Aspocomp Oulu and the headquarter operations .,neutral,huggingface_takala_financial_phrasebank
all_agree,"The contract covers turnkey deliveries to all five airports operated by the authority -- John F Kennedy , LaGuardia , Newark , Teterboro and Stewart International .",neutral,huggingface_takala_financial_phrasebank
all_agree,The contract includes heating plant equipment and associated installation work .,neutral,huggingface_takala_financial_phrasebank
all_agree,The contract involves refurbishing the bathrooms of 189 units as well as re-plumbing their water and sewer pipes .,neutral,huggingface_takala_financial_phrasebank
all_agree,"The cost of the deal could range from 70 million to 90 million euros depending on the financial results of the two companies in 2008 , the statement says .",neutral,huggingface_takala_financial_phrasebank
all_agree,The cranes would be installed onboard two freighters ordered by Singaporean ship owner Masterbulk .,neutral,huggingface_takala_financial_phrasebank
all_agree,The customers will have an access to integrated propeller and gear packages from one source .,neutral,huggingface_takala_financial_phrasebank
all_agree,The deal is subject to approval by the Norwegian competition authorities .,neutral,huggingface_takala_financial_phrasebank
all_agree,The deal means that ten persons in three countries will transfer to Tieto .,neutral,huggingface_takala_financial_phrasebank
all_agree,The deal will have no significant effect on the acquiring company 's equity ratio .,neutral,huggingface_takala_financial_phrasebank
all_agree,The deliveries are scheduled for the summer and autumn of 2008 .,neutral,huggingface_takala_financial_phrasebank
all_agree,"The development of the technological park , which will specialize in telecommunications and information technologies , is part of the state program for the formation of technoparks for hi-tech sectors in Russia .",neutral,huggingface_takala_financial_phrasebank
all_agree,"The e-commerce site and flagship will be managed by Marimekko North America Retail LLC , a subsidiary established in the U.S. last year .",neutral,huggingface_takala_financial_phrasebank
all_agree,"The final price will be specified by 14 May 2010 , the acquiring company said .",neutral,huggingface_takala_financial_phrasebank
all_agree,"The firm 's UK head office is in Rugby Road , Lutterworth .",neutral,huggingface_takala_financial_phrasebank
all_agree,The first group of customers to be trained will be paint-shop owners and their assistants .,neutral,huggingface_takala_financial_phrasebank
all_agree,The first stage of the contract covers 133 stores and 600 cash registers .,neutral,huggingface_takala_financial_phrasebank
all_agree,"The fish content of the nuggets is 85 % , and the fish comes from Canada and Finland .",neutral,huggingface_takala_financial_phrasebank
all_agree,The following information was released by Comptel : Tomorrow the Chairman of the Federal Communications Commission is scheduled to deliver the National Broadband Plan to Congress .,neutral,huggingface_takala_financial_phrasebank
all_agree,The front surfaces of these valve plates are directed towards each other .,neutral,huggingface_takala_financial_phrasebank
all_agree,"The inaugural speech will be given by Hannu Kyrolainen , Finland 's Ambassador to the Czech Republic .",neutral,huggingface_takala_financial_phrasebank
all_agree,The increase range will vary up to 10 % .,neutral,huggingface_takala_financial_phrasebank
all_agree,"The Internal Revenue Service sees about 20 percent of all taxpayers wait until the last two weeks to file , with about 40 million returns filed in April .",neutral,huggingface_takala_financial_phrasebank
all_agree,"The latest date for registration is on 4 April , 2006 .",neutral,huggingface_takala_financial_phrasebank
all_agree,The Line 4 will run fully underground and will comprise 10 stations which will be executed in two implementation stages .,neutral,huggingface_takala_financial_phrasebank
all_agree,"The mall will be financed on a parity basis by Pearl Plaza LLC , the joint venture company established by the Chinese investor Shanghai Industrial Investment Holdings Co Ltd , and SRV Group .",neutral,huggingface_takala_financial_phrasebank
all_agree,"The maximum amount of the capital loan will be EUR30m and the minimum subscription -- EUR10 ,000 .",neutral,huggingface_takala_financial_phrasebank
all_agree,The maximum number of new shares to be offered is 22 million .,neutral,huggingface_takala_financial_phrasebank
all_agree,The measures taken will cause one-time costs during the final part of 2006 .,neutral,huggingface_takala_financial_phrasebank
all_agree,"The mill will have capacity to produce 500,000 tonnes of pulp per year .",neutral,huggingface_takala_financial_phrasebank
all_agree,"The money will be spread mainly over 2011 and 2012 , the company said .",neutral,huggingface_takala_financial_phrasebank
all_agree,"The natural source of isoprene is the tree species Hevea brasiliensis , also known as the rubber tree .",neutral,huggingface_takala_financial_phrasebank
all_agree,"The new majority owners of Aspocomp Thailand Co. , Ltd are certain private persons belonging to immediate circle of Aspocomp 's present Joint Venture partner , Saha Pathana Inter-Holding Plc. .",neutral,huggingface_takala_financial_phrasebank
all_agree,The new organization consists of two business units : Charging & Messaging and Finance & Administration .,neutral,huggingface_takala_financial_phrasebank
all_agree,The new SEPA cads will replace Finnish bank cards .,neutral,huggingface_takala_financial_phrasebank
all_agree,"The order comprises all production lines for a plywood mill , company said in a statement received by Lesprom Network .",neutral,huggingface_takala_financial_phrasebank
all_agree,"The order comprises four ball mills , which will be organized in two different streams for treating ore in the Pilanesberg platinum mine .",neutral,huggingface_takala_financial_phrasebank
all_agree,"The order includes a new Crecent former , headbox , and reel .",neutral,huggingface_takala_financial_phrasebank
all_agree,The output of the contracts totals 72 MWe .,neutral,huggingface_takala_financial_phrasebank
all_agree,"The parties have agreed not to disclose the price of the deal , the group said in a press release .",neutral,huggingface_takala_financial_phrasebank
all_agree,The parties have agreed not to disclose the transaction value .,neutral,huggingface_takala_financial_phrasebank
all_agree,"The payment date is March 25 , 2010 .",neutral,huggingface_takala_financial_phrasebank
all_agree,"The platform is based built on Intel s second-generation MID platform , called Moorestown .",neutral,huggingface_takala_financial_phrasebank
all_agree,"The price of the 10,000 kroon par value bonds was 9663,51 kroons in the primary issue .",neutral,huggingface_takala_financial_phrasebank
all_agree,The proposal by the Board of Directors on the issuance of option rights will otherwise correspond to the proposal by the Board of Directors in the Notice to the General Meeting .,neutral,huggingface_takala_financial_phrasebank
all_agree,The purchase sum is about EUR 10mn US$ 12.97 mn .,neutral,huggingface_takala_financial_phrasebank
all_agree,"The report examines the medical equipment business structure and operations , history and products , and provides an analysis of its key medical equipment revenue lines .",neutral,huggingface_takala_financial_phrasebank
all_agree,"The sale of Savcor FACE to Cencorp will result in a profit or loss which can not yet be determined , owing to factors including the valuation of the consideration shares to be received and prevailing exchange rates .",neutral,huggingface_takala_financial_phrasebank
all_agree,"The sale will be finalized in September or October , the company said .",neutral,huggingface_takala_financial_phrasebank
all_agree,"The share capital of Alma Media Corporation business ID 1944757-4 is EUR 44,767,513.80 and it is divided into 74,612,523 shares .",neutral,huggingface_takala_financial_phrasebank
all_agree,"The shares subscribed for under the stock options were registered in the Trade Register on 20 January 2011 , as of which date the new shares will establish shareholder rights .",neutral,huggingface_takala_financial_phrasebank
all_agree,The ship unloader is totally enclosed along the entire conveying line to the storage facilities .,neutral,huggingface_takala_financial_phrasebank
all_agree,The site will cover over six hectares .,neutral,huggingface_takala_financial_phrasebank
all_agree,Their offering also covers localisation services related to production transfer to the Finnish company 's customers that already have production in Asian market or have made the decision to transfer production there .,neutral,huggingface_takala_financial_phrasebank
all_agree,They both will report to Oriola-KD 's chief executive officer Eero Hautaniemi .,neutral,huggingface_takala_financial_phrasebank
all_agree,This release is not an offer of securities for sale into the United States or elsewhere .,neutral,huggingface_takala_financial_phrasebank
all_agree,"Tieto in Latvia is represented by IT services companies TietoEnator Alise and TietoEnator , which has operations in the industries of Financial Services Cards , Retail and Logistics and IT Outsourcing and Managed Services .",neutral,huggingface_takala_financial_phrasebank
all_agree,"Together with Latvia , Cramo will operate 54 rental outlets in the Baltic States .",neutral,huggingface_takala_financial_phrasebank
all_agree,Two other sites will be included later on .,neutral,huggingface_takala_financial_phrasebank
all_agree,"Under a preliminary estimation , the technology park will measure about 50,000 square meters .",neutral,huggingface_takala_financial_phrasebank
all_agree,Upon completion of the sale Proha would get some USD12 .7 m for its stake in Artemis .,neutral,huggingface_takala_financial_phrasebank
all_agree,Valga Lihatoostus markets its products under the Maks & Moorits trademark .,neutral,huggingface_takala_financial_phrasebank
all_agree,"We know that it exists , '' Artemyev said .",neutral,huggingface_takala_financial_phrasebank
all_agree,We offer our customers solutions based on renewable raw materials .,neutral,huggingface_takala_financial_phrasebank
all_agree,"When dialing in , the participants should quote 877417 as conference ID .",neutral,huggingface_takala_financial_phrasebank
all_agree,Work on the assignment has already started and is due for completion in spring 2011 .,neutral,huggingface_takala_financial_phrasebank
all_agree,Yvonne Jones is owner of Chameleon Interiors .,neutral,huggingface_takala_financial_phrasebank
all_agree,ZAO YIT Moskovia builds housing in Moscow and its surrounding cities .,neutral,huggingface_takala_financial_phrasebank
all_agree,"Finnish printed circuit boards ( PCBs ) maker Aspocomp Group Oyj said on December 4 , 2006 it named Henry Gilchrist senior vice president of the group 's Asian operations , as of January 8 , 2007 .",neutral,huggingface_takala_financial_phrasebank
all_agree,` Nordic infrastructure construction is one of our strategic growth areas .,neutral,huggingface_takala_financial_phrasebank
all_agree,"` Sanoma is a buyer not a target , ' he said .",neutral,huggingface_takala_financial_phrasebank
all_agree,"`` After the transaction , Tikkurila has no powder coatings-related operations , '' the company said .",neutral,huggingface_takala_financial_phrasebank
all_agree,"`` If you need malware removal tools , type the URL of your vendor of choice directly into the browser bar and use links on their website , '' wrote Trend Micro 's Rik Ferguson on Monday .",neutral,huggingface_takala_financial_phrasebank
all_agree,`` It wo n't happen overnight .,neutral,huggingface_takala_financial_phrasebank
all_agree,`` Printed fabrics and related design expertise have always been the core of Marimekko 's business and brand .,neutral,huggingface_takala_financial_phrasebank
all_agree,`` Serving customers locally is one of the cornerstones of customer focus for us .,neutral,huggingface_takala_financial_phrasebank
all_agree,`` We know there are some of our own people out there . '',neutral,huggingface_takala_financial_phrasebank
all_agree,"+£lemiste City is the environment for a knowledge-based economy providing work for 3,300 people with the total turnover of its companies amounting to EEK 5.4 bn , '' said +£lo P+ñrnits , chairman of the supervisory board of +£lemiste City and Mainor .",neutral,huggingface_takala_financial_phrasebank
all_agree,25 November 2010 - Finnish paints and coatings company Tikkurila Oyj ( HEL : TIK1V ) said today that Finnish state-owned investment company Solidium Oy sold its 14.7 % stake in the company for a total of EUR98m .,neutral,huggingface_takala_financial_phrasebank
all_agree,"3 January 2011 - Scandinavian lenders Sampo Bank ( HEL : SAMAS ) , Pohjola Bank ( HEL : POH1S ) and Svenska Handelsbanken ( STO : SHB A ) have provided a EUR160m ( USD213m ) line of credit to Lemminkainen Oyj ( HEL : LEM1S ) , the Finnish construction firm said on Friday .",neutral,huggingface_takala_financial_phrasebank
all_agree,"A coker crane will be supplied to Tesoro Corporation 's Golden Eagle Refinery in Martinez , California , while a similar crane will be delivered to BP 's Castell refinery in Spain .",neutral,huggingface_takala_financial_phrasebank
all_agree,A few employees would remain at the Oulu plant in support functions for other group units .,neutral,huggingface_takala_financial_phrasebank
all_agree,A huge issue for us is the button placement .,neutral,huggingface_takala_financial_phrasebank
all_agree,A merger between UPM and Finnish-Swedish Stora Enso is not likely either .,neutral,huggingface_takala_financial_phrasebank
all_agree,A paper mill in the central Maine town of Madison soon will have a new owner .,neutral,huggingface_takala_financial_phrasebank
all_agree,A total 30 % of the order value was booked in the fourth quarter of 2009 and the remainder will be booked in the second quarter of 2010 .,neutral,huggingface_takala_financial_phrasebank
all_agree,"Finnish Kemira Group 's CEO , Lasse Kurkilahti , says the Group 's structural reorganisation will continue for at least a year .",neutral,huggingface_takala_financial_phrasebank
